######################################################################
# Supplementary data to
#   Zubaran, Ritt: "An effective heuristic algorithm for the partial shop scheduling problem"
#
# The table contains one entry for each execution of the algorithm.
#
# Contains the extended results for the table in Figure 7. Reports the 5000 executions on a total of 500 instances.
#
# The total execution time is 300 seconds.
#
# Columns are as follows
#  1: index
#  2: instance name
#  3: instance replication
#  4: seed for execution
#  5: lower bound 
#  6: makespan at 300 seconds
#  7: Time to best solution
######################################################################
444   GSSfrompspTa05   4    4  954   980 249.155
445   GSSfrompspTa05   4    5  954   984 296.116
446   GSSfrompspTa05   4    6  954   980 179.477
447   GSSfrompspTa05   4    7  954   978 282.206
448   GSSfrompspTa05   4    8  954   984 260.742
449   GSSfrompspTa05   4    9  954   972 119.116
450   GSSfrompspTa05   4   10  954   985 113.860
451   GSSfrompspTa05   5    1  940  1004  27.077
452   GSSfrompspTa05   5    2  940  1001 204.759
453   GSSfrompspTa05   5    3  940  1001  59.158
454   GSSfrompspTa05   5    4  940  1004  21.826
455   GSSfrompspTa05   5    5  940  1001  29.586
456   GSSfrompspTa05   5    6  940  1001  24.862
457   GSSfrompspTa05   5    7  940  1001 109.970
458   GSSfrompspTa05   5    8  940  1004 122.501
459   GSSfrompspTa05   5    9  940  1001 108.488
460   GSSfrompspTa05   5   10  940  1001 172.349
461   GSSfrompspTa05   6    1  940   940  12.005
462   GSSfrompspTa05   6    2  940   940  13.180
463   GSSfrompspTa05   6    3  940   940  20.747
464   GSSfrompspTa05   6    4  940   940  25.439
465   GSSfrompspTa05   6    5  940   940  24.863
466   GSSfrompspTa05   6    6  940   940  10.699
467   GSSfrompspTa05   6    7  940   940  10.706
468   GSSfrompspTa05   6    8  940   940   9.748
469   GSSfrompspTa05   6    9  940   940  10.578
470   GSSfrompspTa05   6   10  940   940   7.214
471   GSSfrompspTa05   7    1  940   959  13.887
472   GSSfrompspTa05   7    2  940   959  30.348
473   GSSfrompspTa05   7    3  940   959  13.453
474   GSSfrompspTa05   7    4  940   959  44.121
475   GSSfrompspTa05   7    5  940   959   8.857
476   GSSfrompspTa05   7    6  940   959  14.226
477   GSSfrompspTa05   7    7  940   959   5.694
478   GSSfrompspTa05   7    8  940   959  11.072
479   GSSfrompspTa05   7    9  940   959  25.554
480   GSSfrompspTa05   7   10  940   959  13.319
481   GSSfrompspTa05   8    1  940   967 223.533
482   GSSfrompspTa05   8    2  940   958 223.226
483   GSSfrompspTa05   8    3  940   960 239.244
484   GSSfrompspTa05   8    4  940   955 216.945
485   GSSfrompspTa05   8    5  940   954 267.769
486   GSSfrompspTa05   8    6  940   965  44.978
487   GSSfrompspTa05   8    7  940   968 194.812
488   GSSfrompspTa05   8    8  940   959 299.827
489   GSSfrompspTa05   8    9  940   967  70.812
490   GSSfrompspTa05   8   10  940   968 111.575
491   GSSfrompspTa05   9    1  940   955 110.865
492   GSSfrompspTa05   9    2  940   955  82.119
493   GSSfrompspTa05   9    3  940   955  26.516
494   GSSfrompspTa05   9    4  940   955  43.075
495   GSSfrompspTa05   9    5  940   955  66.446
496   GSSfrompspTa05   9    6  940   959  19.955
497   GSSfrompspTa05   9    7  940   955  67.076
498   GSSfrompspTa05   9    8  940   955 152.270
499   GSSfrompspTa05   9    9  940   955  48.120
500   GSSfrompspTa05   9   10  940   953 205.297
501   GSSfrompspTa06   0    1  895   952 133.707
502   GSSfrompspTa06   0    2  895   952  81.273
503   GSSfrompspTa06   0    3  895   952  45.259
504   GSSfrompspTa06   0    4  895   952 109.078
505   GSSfrompspTa06   0    5  895   952  86.963
